-0.398712,-0.342041,-0.641647,0.908190,1.334217,1.681697,06/05/2018 04:28:12.499
-0.353455,-0.215973,-0.680130,0.973933,0.985312,1.176222,06/05/2018 04:28:12.539
-0.269379,-0.336975,-0.662659,0.387695,0.532634,0.752767,06/05/2018 04:28:12.578
-0.527542,-0.441742,-0.622131,-0.221220,0.225319,0.616359,06/05/2018 04:28:12.618
-0.441635,-0.520737,-0.526627,-0.208073,0.089124,0.664225,06/05/2018 04:28:12.659
-0.705933,-0.610382,-0.427673,0.009725,0.284148,0.787362,06/05/2018 04:28:12.698
-0.615051,-0.692795,-0.380859,0.130847,0.570132,1.079446,06/05/2018 04:28:12.738
-0.742874,-0.620316,-0.400284,0.092026,1.056656,1.356818,06/05/2018 04:28:12.780
-0.683624,-0.533722,-0.488342,0.359646,1.384998,1.422403,06/05/2018 04:28:12.818
-0.656326,-0.421890,-0.532379,0.498891,1.768244,1.528906,06/05/2018 04:28:12.857
-0.625198,-0.389114,-0.660248,0.588149,1.868399,1.609959,06/05/2018 04:28:12.897
-0.595825,-0.347565,-0.767166,0.590099,1.831388,1.667656,06/05/2018 04:28:12.937
-0.520645,-0.284760,-0.825790,0.516762,1.630590,1.699939,06/05/2018 04:28:12.978
-0.454254,-0.266373,-0.866501,0.018076,1.481664,1.740421,06/05/2018 04:28:13.024
-0.398209,-0.237762,-0.819077,-0.656890,1.260935,1.920093,06/05/2018 04:28:13.056
-0.414795,-0.241241,-0.778793,-1.330259,1.182215,2.126023,06/05/2018 04:28:13.095
-0.356110,-0.202362,-0.754257,-1.413506,1.162187,2.470318,06/05/2018 04:28:13.136
-0.301132,-0.090378,-0.780426,-1.612231,1.289858,2.637732,06/05/2018 04:28:13.176
-0.259918,-0.120926,-0.820450,-2.268109,1.289763,2.968416,06/05/2018 04:28:13.331
-0.059753,0.296204,-0.895645,-1.912485,1.061195,3.107193,06/05/2018 04:28:13.339
0.028641,0.536591,-1.039886,-1.616591,0.976001,2.995057,06/05/2018 04:28:13.361
0.148285,0.788910,-1.097015,-1.283164,0.269441,2.521523,06/05/2018 04:28:13.370
-0.087235,1.063751,-1.115616,-1.151397,-0.278711,1.573231,06/05/2018 04:28:13.381
-0.184036,1.161301,-1.079102,-0.133017,-0.381766,0.680800,06/05/2018 04:28:13.416
-0.291702,1.036865,-1.015976,0.119648,-0.512964,0.185647,06/05/2018 04:28:13.455
-0.362045,1.120911,-0.977234,0.252986,-0.524733,-0.177216,06/05/2018 04:28:13.495
-0.340836,1.128357,-0.953598,0.236509,-0.641448,-0.649980,06/05/2018 04:28:13.535
-0.277435,1.281342,-1.008926,0.185541,-0.778703,-1.339604,06/05/2018 04:28:13.575
-0.312805,1.293839,-1.000534,0.169575,-1.092529,-2.179184,06/05/2018 04:28:13.614
-0.228394,1.225464,-1.079575,0.135798,-1.330518,-2.978092,06/05/2018 04:28:13.654
-0.173187,1.224289,-1.073608,0.309704,-1.548600,-3.880555,06/05/2018 04:28:13.694
-0.073349,1.014587,-1.066727,0.200322,-1.878811,-4.686407,06/05/2018 04:28:13.734
-0.023758,0.831985,-0.956039,-0.015055,-2.066466,-5.237633,06/05/2018 04:28:13.774
0.009033,0.424911,-0.813934,0.086219,-2.122610,-5.280072,06/05/2018 04:28:13.814
-0.058502,-0.029968,-0.641235,-0.260359,-2.494376,-4.790511,06/05/2018 04:28:13.854
-0.037186,-0.392242,-0.541168,-0.836309,-2.151382,-4.010853,06/05/2018 04:28:13.894
-0.093613,-0.659790,-0.400482,-1.323999,-2.177262,-3.300722,06/05/2018 04:28:13.933
-0.207291,-0.719879,-0.355927,-1.201868,-1.563859,-2.405814,06/05/2018 04:28:13.973
-0.286926,-0.947540,-0.214996,-1.309924,-1.124918,-1.564586,06/05/2018 04:28:14.012
-0.205154,-0.824295,-0.408096,-1.168442,-0.469622,-1.041699,06/05/2018 04:28:14.055
-0.233582,-0.879578,-0.420120,-0.736687,-0.276776,-0.969649,06/05/2018 04:28:14.094
-0.219940,-0.906372,-0.487259,-0.474235,-0.049747,-0.895969,06/05/2018 04:28:14.279
-0.240875,-0.969467,-0.551849,0.181203,-0.098315,-0.744094,06/05/2018 04:28:14.289
-0.314484,-1.103958,-0.468842,0.147982,-0.179853,-0.391713,06/05/2018 04:28:14.297
-0.403748,-1.128311,-0.436188,0.213307,-0.083097,0.083915,06/05/2018 04:28:14.306
-0.425156,-1.126419,-0.361832,0.193536,0.022118,0.642743,06/05/2018 04:28:14.314
-0.460800,-1.016830,-0.332947,0.140323,0.168445,1.148722,06/05/2018 04:28:14.332
-0.448181,-0.936264,-0.318649,0.324241,0.315565,1.532295,06/05/2018 04:28:14.372
-0.428131,-0.773743,-0.351532,0.304785,0.590680,1.947267,06/05/2018 04:28:14.411
-0.441422,-0.684555,-0.385300,0.270406,0.709172,2.208332,06/05/2018 04:28:14.449
-0.386520,-0.520386,-0.429016,0.580404,0.806811,2.570239,06/05/2018 04:28:14.490
-0.429749,-0.412338,-0.462601,0.780508,0.955237,2.777468,06/05/2018 04:28:14.532
-0.396042,-0.271194,-0.481705,0.547867,1.117006,2.978703,06/05/2018 04:28:14.572
-0.363831,-0.107651,-0.551010,0.402457,1.287387,3.093636,06/05/2018 04:28:14.612
-0.199066,0.099045,-0.599365,0.171309,1.240380,3.142111,06/05/2018 04:28:14.655
-0.322678,0.216858,-0.706970,-0.718562,0.613380,3.181843,06/05/2018 04:28:14.691
-0.379669,0.590759,-0.645081,-1.462069,0.306345,3.254092,06/05/2018 04:28:14.731
-0.420044,0.756317,-0.783936,-1.465925,-0.074783,2.988194,06/05/2018 04:28:14.771
-0.574738,0.915558,-0.674927,-0.320013,-0.292803,2.803887,06/05/2018 04:28:14.811
-0.554047,0.885925,-0.673737,0.201251,-0.250921,2.663824,06/05/2018 04:28:14.851
-0.578674,0.868759,-0.609161,0.402034,-0.079649,2.550029,06/05/2018 04:28:14.891
-0.528778,0.944656,-0.559357,-0.262434,0.031875,2.617673,06/05/2018 04:28:14.931
-0.507782,1.150635,-0.566864,-0.068736,0.172861,2.430862,06/05/2018 04:28:14.968
-0.408905,1.197021,-0.552124,-0.111493,-0.046961,2.055751,06/05/2018 04:28:15.011
-0.405487,1.372192,-0.505234,-0.286081,-0.086129,1.501477,06/05/2018 04:28:15.052
-0.398819,1.373215,-0.489563,-0.559188,-0.122799,0.725088,06/05/2018 04:28:15.203
-0.409668,1.412689,-0.457489,-0.276966,-0.145505,-0.064597,06/05/2018 04:28:15.214
-0.441391,1.414474,-0.464172,-0.297826,-0.121732,-0.792726,06/05/2018 04:28:15.229
-0.474091,1.383575,-0.456253,-0.181876,-0.038841,-1.388865,06/05/2018 04:28:15.237
-0.481171,1.427383,-0.542130,-0.854843,-0.088940,-2.028436,06/05/2018 04:28:15.250
-0.481247,1.487915,-0.477264,-0.371711,-0.159747,-2.459634,06/05/2018 04:28:15.290
-0.439346,1.204666,-0.545624,-1.103470,-0.231333,-2.858343,06/05/2018 04:28:15.329
-0.458038,1.197311,-0.447357,-1.789811,-0.201543,-3.096433,06/05/2018 04:28:15.371
-0.257141,0.922775,-0.437424,-2.582606,-0.119060,-3.332862,06/05/2018 04:28:15.410
-0.315491,0.744537,-0.214828,-4.087413,-0.170146,-3.404879,06/05/2018 04:28:15.449
-0.363205,0.626770,-0.136902,-5.461441,0.463789,-3.374738,06/05/2018 04:28:15.489
-0.318466,0.585083,-0.094986,-4.978213,0.870152,-3.121206,06/05/2018 04:28:15.528
-0.416305,0.498276,-0.010269,-3.269164,1.353805,-2.764817,06/05/2018 04:28:15.568
-0.373840,0.319305,-0.260925,-1.953323,1.884632,-2.518538,06/05/2018 04:28:15.609
-0.413345,0.119507,-0.391098,-1.366695,1.728728,-2.416368,06/05/2018 04:28:15.648
-0.540665,-0.079315,-0.541245,-0.934364,1.846527,-2.216143,06/05/2018 04:28:15.688
-0.574081,-0.346451,-0.744492,-0.514840,1.664028,-1.705783,06/05/2018 04:28:15.728
-0.541779,-0.543442,-0.868515,-0.603013,1.250955,-1.053710,06/05/2018 04:28:15.768
-0.626724,-0.443954,-0.970337,-0.966472,0.770091,-0.399998,06/05/2018 04:28:15.808
-0.593307,-0.283310,-1.015747,-0.079748,0.594962,-0.040353,06/05/2018 04:28:15.848
-0.660400,-0.350479,-0.977997,0.047801,0.212137,0.234312,06/05/2018 04:28:15.887
-0.656906,-0.241165,-0.948669,0.260581,-0.047435,0.523692,06/05/2018 04:28:15.928
-0.735001,-0.218597,-0.846176,0.389571,-0.414621,0.727796,06/05/2018 04:28:15.967
-0.740158,-0.181488,-0.755051,0.482235,-0.508169,0.883102,06/05/2018 04:28:16.007
-0.740936,-0.135574,-0.665344,0.430421,-0.701301,1.130921,06/05/2018 04:28:16.047
-0.711609,-0.067093,-0.610397,0.731260,-0.713762,1.254631,06/05/2018 04:28:16.089
-0.770584,-0.015152,-0.525223,0.824261,-0.833213,1.554350,06/05/2018 04:28:16.127
-0.721619,0.050003,-0.474945,1.342564,-0.841745,1.769420,06/05/2018 04:28:16.167
-0.695679,0.099960,-0.370804,1.437497,-0.778014,2.015275,06/05/2018 04:28:16.206
-0.728256,0.173950,-0.336533,1.470478,-0.900681,2.381428,06/05/2018 04:28:16.246
-0.731628,0.365158,-0.344315,1.914144,-0.662073,2.622972,06/05/2018 04:28:16.289
-0.674759,0.409836,-0.376831,1.930007,-0.688194,2.707697,06/05/2018 04:28:16.326
-0.610489,0.539948,-0.368774,1.444650,-0.722457,2.633226,06/05/2018 04:28:16.366
-0.528747,0.648666,-0.381988,1.382526,-0.809706,2.541961,06/05/2018 04:28:16.406
-0.476486,0.746048,-0.336533,1.894189,-0.663791,2.319712,06/05/2018 04:28:16.446
-0.424026,0.697006,-0.409576,1.679704,-0.631284,2.257441,06/05/2018 04:28:16.486
-0.429291,0.809204,-0.386215,2.193819,-0.421857,2.142516,06/05/2018 04:28:16.526
-0.450729,0.895828,-0.518051,3.568481,-0.149252,2.098701,06/05/2018 04:28:16.566
-0.402222,0.662415,-0.546341,3.512833,0.233646,1.957947,06/05/2018 04:28:16.605
-0.394089,0.853119,-0.660278,3.339222,0.059225,2.253074,06/05/2018 04:28:16.646
-0.404831,0.681290,-0.753571,3.415538,0.619746,2.271441,06/05/2018 04:28:16.685
-0.348923,0.742508,-0.837769,1.327845,0.537926,2.298912,06/05/2018 04:28:16.725
-0.267227,0.921463,-0.878250,0.360203,0.338760,2.250147,06/05/2018 04:28:16.765
-0.255585,1.091293,-0.863449,-1.252948,0.040344,1.717278,06/05/2018 04:28:16.805
-0.305756,1.436493,-0.743500,-1.706418,-0.517184,1.079386,06/05/2018 04:28:16.845
-0.351120,1.487503,-0.692795,-1.205012,-0.354650,0.175185,06/05/2018 04:28:16.884
-0.387863,1.502502,-0.566437,-1.527750,-0.411999,-0.825811,06/05/2018 04:28:16.925
-0.355026,1.504166,-0.529999,-0.773862,-0.252062,-1.500018,06/05/2018 04:28:16.964
-0.473053,1.543503,-0.578568,-0.500597,0.071062,-2.230738,06/05/2018 04:28:17.005
-0.339737,1.599716,-0.756012,0.398617,-0.099984,-2.731477,06/05/2018 04:28:17.044
-0.307159,1.351624,-0.709412,-0.328762,-0.300156,-3.450654,06/05/2018 04:28:17.089
-0.145905,1.198792,-0.753510,-1.477835,-0.544609,-3.991750,06/05/2018 04:28:17.124
-0.151474,0.991470,-0.683914,-1.749452,-0.587156,-4.266112,06/05/2018 04:28:17.164
-0.034775,0.617493,-0.621307,-3.357860,-0.660616,-4.416986,06/05/2018 04:28:17.204
-0.182755,0.462235,-0.355316,-6.327869,-0.317515,-4.511580,06/05/2018 04:28:17.243
-0.191544,0.578247,-0.411453,-6.543528,0.738056,-4.331291,06/05/2018 04:28:17.283
-0.117569,0.308350,-0.466782,-4.916451,1.313339,-4.102208,06/05/2018 04:28:17.323
-0.300385,0.239487,-0.614090,-2.635633,1.550224,-3.463337,06/05/2018 04:28:17.363
-0.277679,-0.241974,-0.792892,-0.617590,1.482727,-2.801039,06/05/2018 04:28:17.403
-0.539627,-0.692719,-0.900711,-1.644711,0.857306,-1.897599,06/05/2018 04:28:17.443
-0.535339,-0.335663,-0.970764,-1.102137,0.753609,-0.944982,06/05/2018 04:28:17.483
-0.556763,-0.459213,-1.007111,-0.750593,0.523648,-0.660703,06/05/2018 04:28:17.522
-0.591537,-0.273056,-1.004028,-0.239230,0.455907,-0.338929,06/05/2018 04:28:17.563
-0.587982,-0.315445,-0.953781,0.647325,0.307590,-0.153662,06/05/2018 04:28:17.602
-0.597931,-0.406189,-0.897369,0.336707,0.027430,0.068168,06/05/2018 04:28:17.642
-0.608215,-0.351089,-0.836044,0.410178,-0.226087,0.249312,06/05/2018 04:28:17.682
-0.659073,-0.384460,-0.737152,0.725566,-0.367651,0.551526,06/05/2018 04:28:17.722
-0.666153,-0.337616,-0.652878,0.917405,-0.488762,0.827173,06/05/2018 04:28:17.762
-0.652023,-0.358490,-0.596176,0.780674,-0.435336,1.002816,06/05/2018 04:28:17.801
-0.621613,-0.275375,-0.557297,0.867391,-0.474193,1.221385,06/05/2018 04:28:17.841
-0.582992,-0.258072,-0.519821,1.340659,-0.363343,1.473633,06/05/2018 04:28:17.881
-0.587753,-0.252701,-0.491104,1.316433,-0.399451,1.936584,06/05/2018 04:28:17.921
-0.663101,-0.094559,-0.477753,1.164386,-0.502422,2.406815,06/05/2018 04:28:17.961
-0.682968,0.053131,-0.476471,1.299484,-0.515067,2.686221,06/05/2018 04:28:18.001
-0.651779,0.199173,-0.449280,1.420458,-0.390565,2.898477,06/05/2018 04:28:18.041
-0.632751,0.291962,-0.445145,1.692332,-0.299319,3.102386,06/05/2018 04:28:18.089
-0.528458,0.410065,-0.467850,1.593873,-0.036468,3.304074,06/05/2018 04:28:18.122
-0.454941,0.485092,-0.472382,1.362592,-0.347147,3.513176,06/05/2018 04:28:18.163
-0.353119,0.688080,-0.488754,1.671800,-0.163559,3.588529,06/05/2018 04:28:18.201
-0.302948,0.836609,-0.540329,2.784756,-0.367630,3.660630,06/05/2018 04:28:18.240
-0.266144,0.815308,-0.583328,2.321094,-0.014581,3.383543,06/05/2018 04:28:18.281
-0.191894,1.000061,-0.660950,0.874971,-0.306740,3.036482,06/05/2018 04:28:18.320
-0.213867,1.125839,-0.594849,0.811484,-0.328660,2.389901,06/05/2018 04:28:18.360
-0.217545,1.089691,-0.640732,-0.350063,-0.574681,1.564938,06/05/2018 04:28:18.400
-0.204102,1.115158,-0.587921,0.146549,-0.706526,1.273958,06/05/2018 04:28:18.440
-0.471725,1.062561,-0.514328,-0.356911,-0.574211,1.054244,06/05/2018 04:28:18.479
-0.323288,1.035080,-0.478592,-0.081730,-0.650982,1.146252,06/05/2018 04:28:18.519
-0.452271,1.028091,-0.402496,-0.271355,-0.536415,1.246327,06/05/2018 04:28:18.559
-0.387238,1.164108,-0.336411,-0.981367,-0.555932,1.190705,06/05/2018 04:28:18.599
-0.316391,1.325516,-0.235153,-1.283161,-0.557362,0.861405,06/05/2018 04:28:18.639
-0.339462,1.552307,-0.118835,-1.976953,-0.459469,-0.007016,06/05/2018 04:28:18.681
-0.346054,1.645981,-0.057449,-1.220059,-0.179022,-0.890515,06/05/2018 04:28:18.719
-0.430252,1.506485,-0.071091,-0.586107,0.281803,-1.610503,06/05/2018 04:28:18.759
-0.412384,1.369995,-0.073364,-0.893458,0.584676,-2.074680,06/05/2018 04:28:18.799
-0.390182,1.287628,-0.137985,-0.908390,0.516343,-2.273211,06/05/2018 04:28:18.839
-0.480774,1.197388,-0.128769,-1.267334,0.533350,-2.480278,06/05/2018 04:28:18.878
-0.480377,1.237411,-0.096573,-1.434821,0.678557,-2.664448,06/05/2018 04:28:18.918
-0.423508,1.121613,-0.097443,-1.009907,0.813303,-2.883877,06/05/2018 04:28:18.958
-0.439011,0.927353,-0.147888,-1.355708,1.059955,-3.042763,06/05/2018 04:28:18.999
-0.396347,0.818298,-0.150375,-1.583298,1.047790,-3.065816,06/05/2018 04:28:19.038
-0.383148,0.627579,-0.231216,-2.354685,1.174211,-3.085502,06/05/2018 04:28:19.089
-0.482178,0.565079,-0.267899,-2.182208,1.234719,-2.932584,06/05/2018 04:28:19.119
-0.459290,0.426086,-0.407608,-0.968463,1.340792,-2.819112,06/05/2018 04:28:19.158
-0.586182,0.133713,-0.381302,-0.769821,1.028050,-2.685377,06/05/2018 04:28:19.198
-0.595810,0.025299,-0.472595,-1.084275,1.155724,-2.383924,06/05/2018 04:28:19.237
-0.626068,-0.138763,-0.487595,-0.825477,0.622634,-2.033813,06/05/2018 04:28:19.277
-0.671356,-0.238571,-0.586121,-0.984031,0.668538,-1.641263,06/05/2018 04:28:19.317
-0.653717,-0.313126,-0.596664,-0.671617,0.301204,-1.270377,06/05/2018 04:28:19.357
-0.713913,-0.332489,-0.627563,-0.613220,0.362209,-0.892403,06/05/2018 04:28:19.396
-0.701889,-0.353394,-0.600617,-0.177117,0.176405,-0.624762,06/05/2018 04:28:19.437
-0.741608,-0.382858,-0.578156,-0.096471,0.189161,-0.319397,06/05/2018 04:28:19.477
-0.709930,-0.365616,-0.575363,0.169320,0.098095,-0.094869,06/05/2018 04:28:19.517
-0.794510,-0.355301,-0.541183,0.136450,-0.020999,0.215624,06/05/2018 04:28:19.557
-0.745880,-0.307724,-0.538696,0.244282,-0.046368,0.338254,06/05/2018 04:28:19.596
-0.826950,-0.261780,-0.485458,0.229736,-0.233248,0.513925,06/05/2018 04:28:19.636
-0.827744,-0.238358,-0.469849,0.330804,-0.233959,0.668649,06/05/2018 04:28:19.676
-0.882309,-0.179596,-0.430954,0.444695,-0.234411,0.856770,06/05/2018 04:28:19.716
-0.803207,-0.267471,-0.420837,0.557616,-0.169030,0.990533,06/05/2018 04:28:19.756
-0.832519,-0.262238,-0.383133,0.231152,-0.171124,1.373717,06/05/2018 04:28:19.796
-0.771744,-0.156067,-0.401443,0.497124,-0.164567,1.705656,06/05/2018 04:28:19.839
-0.781845,-0.047333,-0.381546,0.755605,-0.197506,2.040532,06/05/2018 04:28:19.876
-0.739029,0.085083,-0.380066,1.084652,-0.234271,2.175318,06/05/2018 04:28:19.916
-0.736084,0.217285,-0.399002,1.030858,-0.152093,2.246463,06/05/2018 04:28:19.955
-0.691437,0.319473,-0.416031,1.109423,-0.238213,2.207824,06/05/2018 04:28:19.996
-0.655899,0.445526,-0.417068,1.026418,-0.196632,2.097437,06/05/2018 04:28:20.035
-0.617401,0.479904,-0.379105,0.995882,-0.246587,1.962946,06/05/2018 04:28:20.075
-0.612473,0.470200,-0.334198,0.708277,-0.157729,1.951065,06/05/2018 04:28:20.115
-0.633102,0.495911,-0.382202,0.641585,-0.211892,2.072857,06/05/2018 04:28:20.155
-0.585800,0.635651,-0.433807,1.564189,0.065175,2.181121,06/05/2018 04:28:20.195
-0.547104,0.655823,-0.490906,1.692706,0.000503,2.310365,06/05/2018 04:28:20.235
-0.455872,0.723099,-0.543991,1.582291,-0.139694,2.346556,06/05/2018 04:28:20.274
-0.475449,0.835190,-0.552948,1.430157,-0.309464,2.486848,06/05/2018 04:28:20.315
-0.388977,0.767380,-0.512528,0.626814,-0.214618,2.381953,06/05/2018 04:28:20.354
-0.336716,0.943283,-0.502655,-0.181172,-0.453449,2.314252,06/05/2018 04:28:20.394
-0.293457,0.967941,-0.447571,-0.291768,-0.364733,2.072996,06/05/2018 04:28:20.433
-0.235611,0.994629,-0.386963,-1.299452,-0.470548,1.770243,06/05/2018 04:28:20.473
-0.294830,1.193375,-0.347092,-0.518662,-0.415687,1.568130,06/05/2018 04:28:20.514
-0.294937,1.169479,-0.326614,-0.414275,-0.314189,1.278009,06/05/2018 04:28:20.554
-0.237549,1.267853,-0.301102,-0.003949,-0.175828,0.952380,06/05/2018 04:28:20.597
-0.272552,1.271576,-0.278564,-0.470057,-0.172356,0.526208,06/05/2018 04:28:20.635
-0.257889,1.425842,-0.221329,-0.368617,-0.170015,0.044059,06/05/2018 04:28:20.673
-0.270706,1.365768,-0.228302,-0.508496,-0.016517,-0.421140,06/05/2018 04:28:20.713
-0.271072,1.334061,-0.224426,-0.426910,0.033876,-0.870250,06/05/2018 04:28:20.753
-0.339935,1.424942,-0.190048,-0.177985,0.296597,-1.295464,06/05/2018 04:28:20.793
-0.290634,1.357849,-0.235840,0.010708,0.387235,-1.719113,06/05/2018 04:28:20.833
-0.331116,1.299606,-0.218750,-0.528701,0.533381,-2.108483,06/05/2018 04:28:20.873
-0.304443,1.297806,-0.197983,-0.645122,0.624632,-2.470774,06/05/2018 04:28:20.912
-0.312454,1.196762,-0.219543,-0.823541,0.803954,-2.847670,06/05/2018 04:28:20.952
-0.280151,1.105743,-0.179733,-1.021674,0.911011,-3.153439,06/05/2018 04:28:20.992
-0.282120,0.999832,-0.256805,-1.092719,1.022905,-3.495642,06/05/2018 04:28:21.032
-0.339539,0.802918,-0.276993,-1.385300,0.867804,-3.648755,06/05/2018 04:28:21.072
-0.486542,0.650421,-0.268417,-1.780389,0.746574,-3.531537,06/05/2018 04:28:21.112
-0.522293,0.513641,-0.285416,-1.579839,0.961533,-3.246983,06/05/2018 04:28:21.152
-0.563202,0.365097,-0.317596,-1.360922,1.129871,-2.925906,06/05/2018 04:28:21.192
-0.473755,0.198227,-0.363464,-1.354337,1.114882,-2.741745,06/05/2018 04:28:21.232
-0.503128,0.121918,-0.452545,-1.159106,1.135128,-2.563987,06/05/2018 04:28:21.271
-0.463287,-0.035995,-0.569641,-0.838085,1.049788,-2.327826,06/05/2018 04:28:21.311
-0.502777,-0.197220,-0.633987,-0.680500,0.819556,-2.074566,06/05/2018 04:28:21.352
-0.550018,-0.374130,-0.740341,-0.634124,0.662518,-1.567029,06/05/2018 04:28:21.391
-0.574768,-0.397705,-0.788879,-0.380407,0.439542,-1.058477,06/05/2018 04:28:21.431
-0.615723,-0.437927,-0.781052,-0.206711,0.258418,-0.613161,06/05/2018 04:28:21.471
-0.669632,-0.386993,-0.795288,-0.019723,0.129232,-0.243434,06/05/2018 04:28:21.511
-0.683716,-0.394363,-0.757904,0.295361,0.024119,0.093171,06/05/2018 04:28:21.551
-0.683441,-0.405563,-0.734009,0.304013,-0.132233,0.368885,06/05/2018 04:28:21.591
-0.696640,-0.324112,-0.645401,0.429261,-0.231015,0.708815,06/05/2018 04:28:21.630
-0.691284,-0.328476,-0.641449,0.379469,-0.356984,0.947291,06/05/2018 04:28:21.670
-0.696686,-0.252869,-0.588348,0.626685,-0.407625,1.174872,06/05/2018 04:28:21.710
-0.719879,-0.214417,-0.546173,0.792796,-0.466478,1.555233,06/05/2018 04:28:21.750
-0.691086,-0.108383,-0.503906,0.890027,-0.547509,1.854097,06/05/2018 04:28:21.789
-0.783997,0.044312,-0.449310,0.939878,-0.618510,2.087992,06/05/2018 04:28:21.832
-0.740158,0.226028,-0.432205,1.344174,-0.439271,2.037514,06/05/2018 04:28:21.870
-0.781570,0.148743,-0.410248,1.458241,-0.240912,1.900989,06/05/2018 04:28:21.910
-0.758285,0.263489,-0.447006,1.294463,0.006943,1.963464,06/05/2018 04:28:21.949
-0.744476,0.276230,-0.462463,1.542014,-0.091868,2.157685,06/05/2018 04:28:21.989
-0.703308,0.317413,-0.489304,1.370418,-0.019358,2.351027,06/05/2018 04:28:22.029
-0.616425,0.414932,-0.518539,1.175038,-0.141650,2.442619,06/05/2018 04:28:22.069
-0.559952,0.526962,-0.505219,1.147987,-0.153574,2.437846,06/05/2018 04:28:22.109
-0.526840,0.710052,-0.534546,1.136810,-0.192625,2.326193,06/05/2018 04:28:22.148
-0.517883,0.818924,-0.470551,1.769346,-0.371911,2.188190,06/05/2018 04:28:22.188
-0.596802,0.787781,-0.440704,2.486083,-0.103513,1.695754,06/05/2018 04:28:22.228
-0.579575,0.634125,-0.592178,1.492510,-0.063595,1.505108,06/05/2018 04:28:22.268
-0.558090,0.691803,-0.573395,0.748276,0.121521,1.258094,06/05/2018 04:28:22.308
-0.484787,0.653152,-0.592590,1.047318,-0.129556,1.440812,06/05/2018 04:28:22.348
-0.568909,0.606354,-0.614014,1.032319,0.104122,1.476773,06/05/2018 04:28:22.387
-0.429260,0.622665,-0.685593,0.488983,-0.106601,1.581579,06/05/2018 04:28:22.427
-0.456085,0.718155,-0.651245,0.697789,-0.002757,1.617515,06/05/2018 04:28:22.467
-0.408646,0.707169,-0.689255,-0.510682,-0.122483,1.537265,06/05/2018 04:28:22.507
-0.407532,0.899872,-0.661880,-0.688705,-0.174404,1.401413,06/05/2018 04:28:22.547
-0.399857,0.969238,-0.595474,-0.634752,-0.159864,1.061966,06/05/2018 04:28:22.587
-0.408676,1.094055,-0.609680,-0.592917,-0.250465,0.620231,06/05/2018 04:28:22.627
