-0.007980,0.208130,-0.977005,0.029538,0.039556,-0.091391
-0.003586,0.200836,-0.972580,0.017403,0.047119,-0.059449
-0.006470,0.199356,-0.975540,-0.016169,0.031977,-0.060060
-0.010818,0.189087,-0.975586,-0.029340,0.039487,-0.036698
-0.014175,0.191010,-0.982452,0.014076,0.031205,-0.038161
-0.012131,0.192001,-0.990707,-0.012002,0.001312,-0.014081
-0.011566,0.196381,-0.998993,-0.008803,-0.031591,0.012608
-0.009979,0.200287,-1.011154,0.033655,-0.051692,-0.004968
-0.000793,0.199371,-1.001801,0.116059,-0.038410,-0.007846
0.006485,0.188675,-0.992950,0.160510,-0.026425,-0.011350
0.021942,0.177551,-0.971329,0.149592,-0.028554,0.002376
0.016418,0.183868,-0.962128,0.072690,-0.039748,-0.009634
0.012161,0.174576,-0.969971,-0.023762,-0.051035,-0.016613
0.001923,0.162338,-0.966675,-0.155739,-0.098945,-0.051075
-0.006149,0.152527,-0.981888,-0.265116,-0.135922,-0.060506
0.069153,0.164597,-1.029800,-0.075840,-0.027864,-0.215406
-0.002090,0.252533,-0.998871,-0.060797,-0.066999,-0.170349
0.029022,0.217117,-0.966858,-0.030126,-0.000080,-0.258434
0.005493,0.205780,-0.956879,-0.062560,0.113441,-0.335607
0.008301,0.208237,-0.947098,-0.095072,0.238734,-0.405243
0.015533,0.194626,-0.932388,-0.212004,0.285712,-0.464787
0.000656,0.201874,-0.918411,-0.318314,0.345719,-0.491997
-0.011185,0.183273,-0.898560,-0.584109,0.465448,-0.540864
-0.035751,0.090057,-0.760895,-0.889110,0.721164,-0.442151
-0.062729,-0.017761,-0.575958,-1.594590,1.215051,-0.229222
0.040665,-0.053253,-0.493423,-3.385957,1.499440,0.135263
0.171417,0.234253,-0.511887,-3.392503,1.732046,0.970953
0.399963,0.908569,-0.665192,0.080721,1.608592,2.094745
0.552994,0.735687,-0.708908,2.368752,3.568097,1.522151
0.686081,0.218246,-0.856277,0.483481,2.196618,2.100381
0.869644,0.345688,-0.672867,-2.090207,2.385803,0.675853
0.765533,0.680695,-0.748520,-1.240837,1.860005,0.922229
0.914902,0.746857,-0.753189,1.234462,1.909678,1.028383
0.906448,0.441940,-0.728012,0.865655,1.532156,0.854977
0.947525,0.369476,-0.736359,-0.347280,0.869113,0.699804
0.958008,0.513443,-0.736694,-0.068132,0.152569,0.620322
0.930374,0.373291,-0.735092,-0.309861,-0.412628,0.512514
0.891953,0.317993,-0.686279,-1.048772,-0.980403,0.485376
0.884369,0.363770,-0.728287,-0.985751,-1.360861,0.473192
0.843399,0.329880,-0.765305,-0.635582,-1.597874,0.432020
0.849243,0.332321,-0.807175,-0.328901,-1.837185,0.410459
0.802811,0.353500,-0.862274,-0.050368,-1.990544,0.335248
0.793274,0.377335,-0.895035,0.428005,-2.092973,0.184296
0.739166,0.376541,-0.910736,0.850343,-2.101467,0.110924
0.666122,0.339081,-0.920822,1.196864,-2.121152,0.025557
