-0.072861,-0.133179,-0.765717,-0.028582,-0.623025,0.023637
-0.103043,-0.094284,-0.571564,-0.289492,-0.526868,0.271884
-0.015564,-0.120651,-0.724335,-0.130245,-0.161989,-0.132986
-0.048981,-0.091995,-0.661667,-0.340311,-0.018621,-0.031652
-0.113678,-0.023407,-0.694672,-0.328294,0.305710,-0.147821
-0.027939,-0.128540,-0.698395,-0.257649,0.676849,-0.014519
-0.095551,-0.015976,-0.686417,-0.835116,0.779771,-0.187998
0.042542,0.039551,-0.718094,-0.627624,1.220454,-0.077289
0.095169,0.014420,-0.683075,-0.212191,1.352634,-0.207349
0.177490,0.013931,-0.816757,-0.754006,1.555489,-0.265390
0.228317,0.064087,-0.803207,-0.666035,1.671391,-0.193793
0.341324,0.153214,-0.766373,-0.514261,1.887940,-0.311420
0.408920,0.092010,-0.838455,-0.715324,1.887204,-0.051370
0.500626,0.209366,-0.805450,-0.645876,2.087132,-0.249657
0.613785,0.220795,-0.918701,-0.378563,2.063852,-0.108616
0.682953,0.240707,-0.794266,-0.299065,2.129446,-0.202689
0.759171,0.258255,-0.803284,-0.493783,1.940617,-0.054133
0.829163,0.203873,-0.765396,-0.260307,1.965039,-0.143395
0.874405,0.260376,-0.826126,-0.780448,1.745279,-0.043642
0.893311,0.284393,-0.690781,-0.604272,1.747427,-0.164087
0.896164,0.240906,-0.721603,-0.553147,1.511171,0.039686
0.885574,0.292191,-0.729370,-0.692567,1.417039,-0.083635
0.994080,0.231644,-0.605576,-0.702396,1.194322,0.084065
0.842285,0.298309,-0.738525,-0.646009,1.012800,-0.019088
0.989349,0.232117,-0.646622,-0.202789,0.692874,0.021787
0.955215,0.279358,-0.664093,-0.277799,0.618535,-0.049225
0.877914,0.341949,-0.521118,-0.175497,0.364234,0.080126
0.894806,0.322494,-0.530945,-0.145218,0.191526,0.068912
0.841446,0.259094,-0.411056,0.114855,0.108324,0.052770
0.879318,0.314056,-0.370590,-0.245951,-0.066751,-0.019293
0.888733,0.348343,-0.423889,-0.093030,-0.165465,0.040394
0.852432,0.070877,-0.325150,0.291719,-0.001649,0.126025
0.927856,0.381287,-0.308151,-0.305024,-0.004233,-0.310515
0.831970,0.326492,-0.361160,0.354880,0.060220,0.251659
0.874634,0.169785,-0.353027,0.167434,0.068800,0.063298
0.908630,0.299530,-0.308121,-0.326180,0.022096,-0.078663
0.866715,0.243561,-0.325607,0.188709,0.149634,0.128731
0.901367,0.202683,-0.319870,-0.066165,0.026330,0.018611
0.907501,0.267258,-0.341858,-0.265354,0.025006,-0.051966
0.864334,0.250885,-0.350525,-0.079514,0.066219,-0.038448
0.891922,0.251038,-0.357941,-0.187852,0.048467,-0.005470
0.869690,0.282700,-0.377411,-0.200981,0.058099,0.001623
0.897522,0.258423,-0.406830,-0.017609,0.083900,-0.035836
0.897064,0.277496,-0.437134,-0.115259,0.032585,-0.112365
0.907959,0.272675,-0.444992,0.072002,0.027005,-0.038266
0.946121,0.275345,-0.504242,0.152336,-0.211380,-0.177713
0.905777,0.284409,-0.516342,0.213699,-0.350618,-0.067822
0.933640,0.301712,-0.601944,0.318102,-0.626154,-0.138985
0.911224,0.292297,-0.639511,0.441433,-0.765092,-0.038858
0.905106,0.346054,-0.658051,0.626638,-0.947766,-0.081154
0.945374,0.303757,-0.691422,0.712419,-1.266462,0.079445
0.963364,0.341049,-0.793625,0.772467,-1.414693,0.093230
0.903763,0.286423,-0.717697,0.720851,-1.612953,0.284705
0.947006,0.264679,-0.782837,0.657377,-1.955460,0.184299
0.887405,0.179260,-0.771942,0.772291,-2.142767,0.179684
0.743576,0.210236,-0.779800,0.495578,-2.072217,0.181942
0.738495,0.181854,-0.816940,0.563688,-2.152777,0.150083
0.771317,0.111145,-0.805328,0.567644,-2.250553,0.203100
0.570206,0.104126,-0.724564,0.529002,-2.106300,0.138577
0.486816,0.176056,-0.864563,0.655940,-1.958782,0.020141
0.374298,0.039948,-0.740128,1.127220,-1.699678,0.021905
0.333054,0.185455,-0.825974,1.147148,-1.461726,0.234907
0.340744,-0.210052,-0.838348,1.365773,-1.565913,0.366255
0.198044,0.042389,-0.722977,-0.403444,-1.407349,0.489090
0.110992,-0.002563,-0.783325,0.317670,-1.392403,0.480954
-0.023438,-0.006302,-0.650955,0.130471,-1.028503,0.330743
-0.057037,-0.113083,-0.599075,0.473328,-0.912565,0.291819
-0.037994,-0.153564,-0.624084,-0.289858,-0.462246,0.155490
-0.039764,-0.079727,-0.650925,-0.049784,-0.202390,0.166112
-0.055313,-0.171234,-0.685135,-0.262763,0.021135,0.085501
-0.030441,-0.004837,-0.732071,-0.728373,0.159938,-0.124447
-0.136551,-0.024994,-0.747391,0.040805,0.452122,-0.130244
-0.065140,-0.037796,-0.742722,-0.630939,0.656930,-0.173653
-0.028503,0.040146,-0.778488,-0.518283,0.863047,-0.169290
0.088516,0.008514,-0.725098,-0.480624,0.942114,-0.335950
0.044830,0.054260,-0.802658,-0.659769,1.184299,-0.097391
0.117355,0.060028,-0.745209,-0.630777,1.375190,-0.286900
0.207077,0.090378,-0.815353,-0.713047,1.419815,-0.217732
0.269958,0.140091,-0.750031,-0.553854,1.571173,-0.294273
0.304276,0.138840,-0.825409,-0.869849,1.692266,-0.141635
0.442551,0.258408,-0.757843,-0.760543,1.864983,-0.053619
0.516571,0.203598,-0.843140,-0.489822,1.806232,-0.065726
0.638657,0.272217,-0.725693,-0.659558,1.917381,-0.152213
0.690094,0.308228,-0.824081,-0.712132,1.606149,-0.029454
0.736023,0.229263,-0.766571,-0.490320,1.917036,-0.170887
0.780151,0.349792,-0.773026,-0.927085,1.727275,-0.089059
0.825485,0.330490,-0.762894,-0.626036,1.860007,-0.143214
0.869873,0.392792,-0.649124,-0.545393,1.747706,0.118930
0.899567,0.312820,-0.798813,-0.278891,1.429356,-0.030751
0.877457,0.093079,-0.543686,0.592557,1.719409,0.571998
1.009964,0.338821,-0.657883,-0.913184,1.045826,-0.073902
0.911453,0.336273,-0.531967,-0.311178,1.178404,0.228910
0.925583,0.347137,-0.619019,-0.514138,0.809197,0.108979
0.944031,0.205414,-0.500351,0.066583,0.883066,0.337687
0.975540,0.350311,-0.467163,-0.364557,0.504900,-0.113561
0.922791,0.327026,-0.422043,-0.063407,0.324994,0.044441
0.927917,0.307983,-0.441620,-0.029618,0.134017,-0.032374
0.897492,0.386047,-0.446869,0.118762,-0.027661,0.046301
0.815750,0.215927,-0.440811,0.181524,-0.221612,0.166756
0.800781,0.328262,-0.322449,-0.233413,-0.245873,0.068945
0.866974,0.347733,-0.399384,-0.254686,-0.249968,0.190156
0.842987,0.323120,-0.292770,0.180687,0.053320,0.168291
0.932587,0.293289,-0.267151,-0.026970,0.046362,-0.003443
0.929138,0.358322,-0.341888,-0.002952,-0.027340,-0.025230
0.849152,0.264954,-0.280579,0.337466,0.143327,0.001714
0.924500,0.292282,-0.324799,0.034878,0.022777,-0.145901
0.889725,0.355652,-0.330536,0.272246,0.002469,-0.092941
0.867691,0.211288,-0.285065,0.502301,0.060902,0.001599
0.893127,0.263748,-0.317383,-0.055346,-0.034327,-0.034970
0.867676,0.327667,-0.316788,0.109060,0.007099,0.003739
0.892364,0.228546,-0.321304,0.261551,0.055284,0.037259
0.885727,0.296967,-0.351562,-0.144916,0.017054,-0.048574
0.835526,0.231659,-0.374893,-0.053339,0.118176,0.004717
0.868271,0.268051,-0.476639,-0.316595,0.027727,-0.015104
0.871048,0.276871,-0.447800,-0.453417,-0.083240,-0.053497
0.910950,0.335297,-0.527573,-0.297634,-0.359518,-0.056895
0.953125,0.319412,-0.580978,0.269331,-0.607757,-0.038919
0.946274,0.359970,-0.636673,0.299330,-0.699666,-0.081349
0.918472,0.331467,-0.655655,0.534662,-0.900586,-0.084896
0.974380,0.392914,-0.690506,0.462636,-1.150319,-0.115513
0.915436,0.384750,-0.700104,0.649381,-1.364262,-0.023197
0.902130,0.391067,-0.807587,0.526611,-1.764553,0.019991
0.928268,0.353561,-0.777374,0.930782,-1.849595,-0.077242
0.890335,0.388077,-0.809021,0.908906,-2.111201,-0.085152
0.808167,0.248245,-0.746750,1.272254,-1.998072,-0.036510
0.842484,-0.013123,-0.827591,0.647013,-2.179830,0.014092
0.709946,0.304901,-0.750824,0.287670,-2.015362,-0.033248
0.613800,0.233002,-0.835114,1.073543,-1.972569,0.229657
0.592209,0.144867,-0.846329,1.109927,-1.875936,0.074202
0.458115,0.095673,-0.734985,0.882218,-1.853213,0.083301
0.363709,0.086349,-0.738617,0.507869,-1.742285,0.242009
0.232880,0.086563,-0.649261,0.442865,-1.789509,0.514070
0.192245,0.025726,-0.723938,0.120062,-1.570588,0.332953
0.119293,-0.047043,-0.716904,0.249206,-1.343113,0.247773
0.068954,0.007446,-0.749466,-0.030337,-1.036534,0.432471
0.032837,-0.099854,-0.684891,0.215228,-0.794192,0.107587
-0.035080,-0.015121,-0.779953,-0.442119,-0.504468,0.292265
-0.079758,0.004639,-0.720673,0.246933,-0.231024,0.073264
-0.071609,0.003235,-0.777390,-0.276854,-0.081260,0.011657
-0.079086,-0.056442,-0.790588,0.243488,0.117754,0.023783
-0.021683,0.042633,-0.769226,-0.169564,0.229429,-0.154843
-0.007721,-0.153336,-0.783508,-0.017508,0.364928,-0.251048
-0.018173,0.004990,-0.736496,-0.629103,0.470699,-0.124824
-0.008652,0.063232,-0.739441,-0.523858,0.757911,-0.126215
0.072617,0.026520,-0.715256,-0.069203,0.960722,-0.199265
0.065598,0.052887,-0.719147,-0.602789,1.179157,-0.249442
0.160248,0.122330,-0.628494,-0.677599,1.522939,-0.217703
0.240265,0.241135,-0.728409,-0.895929,1.697772,-0.027763
0.320541,0.110046,-0.694000,-0.361714,1.998852,-0.114626
0.396606,0.220032,-0.778748,-1.051591,1.933937,-0.030705
0.491959,0.287079,-0.834244,-0.883028,2.213469,0.044438
0.591949,0.245575,-0.808167,-0.541805,2.087111,0.007741
0.740051,0.338821,-0.811020,-0.767265,2.103524,-0.070610
0.776291,0.388443,-0.936722,-0.562510,1.876011,0.101135
0.869019,0.351257,-0.730270,-0.412788,1.899351,-0.170719
0.854156,0.466110,-0.847488,-0.460656,1.670425,0.042356
0.861877,0.291077,-0.711212,0.045734,1.653039,-0.129261
0.906509,0.424316,-0.734756,-0.432451,1.378644,-0.010948
0.910080,0.108475,-0.696762,0.103490,1.089382,-0.056774
0.864883,0.475403,-0.628067,-1.052363,1.296262,-0.172431
0.881439,0.225601,-0.503082,0.502085,0.769926,0.450275
0.935898,0.269455,-0.626892,-0.593878,0.822613,0.214511
0.890167,0.318542,-0.483032,0.127525,0.747725,0.204591
0.956223,0.285172,-0.468582,-0.010442,0.705553,0.335558
0.900330,0.264816,-0.487000,-0.052652,0.438696,0.272532
0.867844,0.259232,-0.373993,0.080199,0.564359,0.093384
0.965668,0.318436,-0.320999,-0.170207,0.182029,0.090341
0.902328,0.316650,-0.449844,0.244163,-0.012397,0.239681
0.848785,0.225372,-0.363205,0.149412,0.164901,0.160748
0.974564,0.254929,-0.358200,0.068193,-0.195207,0.179460
0.871292,0.209839,-0.316849,0.027443,-0.118795,0.199863
0.894653,0.142487,-0.288589,-0.007486,0.030852,0.233906
0.916977,0.269775,-0.371704,-0.171898,-0.114372,-0.001035
0.891495,0.196259,-0.308105,0.094270,0.155453,-0.034715
0.927399,0.174942,-0.276947,-0.271846,0.153263,-0.125414
0.881500,0.216766,-0.402893,-0.617401,0.141894,-0.116556
0.903687,0.262848,-0.362869,-0.226991,0.274226,-0.228788
0.904236,0.185608,-0.388794,-0.194112,0.051799,-0.160975
0.928558,0.318268,-0.486084,-0.459350,-0.192356,-0.259727
0.854721,0.287537,-0.444336,0.200160,-0.202750,-0.047768
1.016312,0.264969,-0.458023,0.362782,-0.445662,-0.180882
0.996903,0.296188,-0.551804,0.305497,-0.822649,-0.143631
0.932983,0.318329,-0.587280,0.476220,-0.941849,-0.204261
0.937256,0.277283,-0.609299,0.661631,-1.088898,-0.069026
0.923370,0.322205,-0.641006,0.319029,-1.314768,-0.058530
0.924561,0.308029,-0.667404,0.630820,-1.534176,0.013439
0.910614,0.282059,-0.705505,0.564581,-1.645566,0.117264
