-0.191536,-6.708553,14.235924,0.019116,0.04248,0.001062,84
-8.504205,5.492299,-1.647211,-0.001062,0.054163,0.002124,84
-3.41892,-3.32794,17.707516,-0.006372,0.02124,0.00531,84
-8.695741,5.54976,-1.489193,0.00531,0.01062,0.01062,84
-2.384625,-4.999093,18.44493,-0.002124,0.023364,0.02655,84
-9.950302,5.712566,2.418144,0.01062,0.011682,0.033984,84
-6.497863,0.761356,7.522582,0.01062,-0.030798,0.086023,84
-5.78918,0.656011,9.23683,-0.022302,-0.120007,0.160364,84
-6.062118,0.732626,9.370906,-0.39082,-0.285681,0.322852,84
-6.042965,0.608127,10.654198,-0.528882,-0.638269,0.520386,84
-5.166687,0.584185,11.286267,-0.618091,-1.464514,0.817749,84
-3.466804,0.56982,12.310986,-0.576672,-1.844714,0.963245,84
-2.442086,0.047884,12.502522,-0.330286,-2.247217,1.028027,84
-1.513135,-0.967257,11.956643,-0.002124,-2.286511,0.990857,84
-0.751779,-1.431733,11.587936,0.637207,-2.422449,0.844299,84
0.881066,-1.326388,9.993398,1.265918,-2.5552,0.709424,84
2.513912,-1.359906,9.548077,2.116589,-2.76654,0.535254,84
3.993528,0.076614,7.766791,2.37041,-2.748486,0.430115,84
4.43885,0.220267,6.397307,2.432007,-2.49148,0.459851,84
4.826711,0.699107,3.792416,2.689014,-2.366162,0.465161,84
5.501876,1.077391,3.442862,2.416077,-2.121899,0.20072,84
6.6894,1.11091,0.823605,1.843652,-1.777808,-0.065845,84
7.225701,2.806004,-0.196325,1.238306,-1.186267,-0.259131,84
8.279149,4.927267,-0.057461,0.507642,-0.756152,-0.317541,84
8.374918,5.918467,0.670377,-0.088147,-0.035046,-0.091333,84
10.041282,7.096414,1.594538,0.074341,0.176294,0.052039,84
10.941502,7.896077,1.843535,0.789075,0.038232,0.148682,84
11.511322,8.236054,2.360683,0.729602,-0.207092,0.028674,84
11.267113,7.125145,2.892196,0.524634,-0.677563,-0.078589,84
11.827356,5.947197,2.375048,0.245325,-0.792261,-0.04248,84
11.018116,5.453992,2.149993,0.461975,-0.630835,0.110449,84
8.652645,5.09965,1.465252,0.296301,-0.35896,0.464099,84
8.365341,3.610456,1.551443,0.818811,-0.32179,0.883594,84
6.38773,3.232172,1.091756,0.444983,0.064783,1.2245,84
5.224149,2.001553,2.360683,0.612781,0.16886,1.218128,84
5.276821,-0.464475,1.221043,0.371704,0.138062,1.187329,0
6.196194,0.483629,1.608904,0.655261,0.060535,1.128919,0
6.05733,1.407791,-1.134852,0.296301,0.146558,1.019531,0
5.027824,1.359907,-1.565808,0.669067,0.072217,0.844299,0
5.248091,1.786075,-2.073379,0.412061,-0.109387,0.598975,0
4.912902,2.585738,-2.533065,0.043542,0.050977,-0.246387,0
4.084508,2.925715,-0.914585,-0.235767,-0.466223,-1.038648,0
3.864242,3.457227,-0.828394,-0.373828,-0.53313,-1.356189,0
3.830723,3.409343,-1.278504,-0.40675,-0.557556,-1.317957,0
5.468357,3.715801,-1.450886,-0.336658,-0.731726,-1.167151,0
8.183381,3.883395,-1.154005,-0.979175,-0.297363,-0.810315,0
7.465121,2.853889,-0.248997,-0.809253,0.060535,-0.75509,0
9.121908,4.55856,-0.416591,0.240015,0.193286,-0.466223,0
9.710882,4.592079,-0.095768,0.170984,0.487463,-0.258069,0
10.314221,5.43005,0.483629,0.203906,0.649951,0.236829,0
12.818556,5.324705,-0.196325,-0.095581,0.931384,0.600037,0
11.113884,4.577714,0.172383,-0.215588,1.040772,0.683936,0
12.794614,3.936068,0.282516,-0.432239,0.936694,0.798633,0
13.168109,4.362236,0.986411,-1.032275,0.567114,0.638269,0
14.068329,5.635951,1.082179,-1.06626,0.384448,0.331348,0
15.14572,6.924032,1.70946,-0.194348,-0.198596,-0.105139,0
16.424223,7.072472,2.312799,0.04248,-0.478967,-0.539502,0
15.389929,6.263232,1.695095,-0.048853,-0.515076,-0.810315,0
14.053964,4.927267,2.528277,0.557556,-0.919702,-0.987671,0
10.448297,4.256891,0.679953,0.323914,-0.683936,-0.555432,0
8.738836,2.561796,2.470816,0.386572,-0.529944,0.024426,0
6.617574,1.833959,2.633622,0.578796,-0.292053,0.418433,0
5.377377,2.212242,1.857901,0.877222,-0.266565,0.796509,0
4.467581,0.21069,0.852336,0.791199,-0.144434,0.840051,0
4.323929,0.531513,-0.823605,0.805005,-0.032922,1.109802,0
5.808334,2.020706,-2.116474,0.448169,0.20603,1.115112,0
5.0374,1.795651,-1.690306,0.208154,0.623401,1.043958,0
5.525818,2.48997,-1.541866,0.306921,0.304797,0.710486,0
4.31914,3.500323,-2.671929,-0.832617,0.052039,-0.454541,0
6.426038,3.816358,-1.13964,-0.711548,-0.160364,-0.763586,0
3.801993,3.428497,-0.924162,0.02655,-0.189038,-1.122546,0
4.668694,4.295198,-0.229843,-0.263379,-0.307983,-1.073694,0
3.351883,3.236961,0.651223,-0.318603,-0.349402,-0.975989,0
7.426814,3.332729,-0.196325,-0.792261,-0.18479,-0.637207,0
6.47871,2.566584,1.762132,-0.577734,0.14231,-0.561804,0
10.108319,4.280833,0.560243,0.101953,0.689246,-0.03186,0
12.717999,5.051766,3.342306,0.247449,0.911206,0.053101,0
11.932701,4.917691,0.268151,0.140186,1.158655,0.5703,0
14.896723,5.118803,2.896984,-0.361084,1.248926,1.030151,0
12.430696,4.592079,1.848324,-0.372766,0.974927,1.194763,0
14.216769,4.893749,1.953669,-0.69668,0.373828,1.058826,0
14.293385,4.343082,1.254562,-1.009973,0.270813,0.990857,0
15.682021,4.721366,2.734178,-0.477905,-0.250635,0.235767,0
16.304514,4.127604,3.634398,-0.300549,-0.460913,-0.398254,0
15.59583,6.143522,4.01747,0.029736,-0.966431,-1.034399,0
14.164097,4.050989,3.576938,-0.137,-1.153345,-1.28822,0
11.860875,2.96881,2.408567,-0.148682,-1.179895,-1.009973,0
9.854534,3.342306,1.747767,-0.303735,-0.860229,-0.458789,0
8.255207,2.533065,1.570596,0.49596,-0.54906,0.004248,0
5.588067,1.819593,0.205901,0.973865,-0.340906,0.448169,0
4.850653,1.522712,0.201113,0.87085,0.045667,0.810315,0
3.65834,1.436521,0.067038,0.869788,0.044604,0.998291,0
4.793192,2.06859,-1.072602,0.281433,0.118945,1.095996,0
4.759673,1.25935,-0.713472,0.226209,0.232581,0.955811,0
6.220136,2.906561,-1.996764,0.112573,0.062659,0.871912,0
5.750873,2.394202,-1.604115,-0.146558,0.092395,0.446045,0
6.296751,3.620033,-2.082955,-0.304797,-0.008496,-0.234705,0
6.315904,2.978387,-0.100556,-0.232581,-0.078589,-0.581982,0
4.31914,2.240973,0.047884,-0.030798,-0.036108,-1.041833,0
4.419697,3.08852,-0.823605,-0.250635,0.115759,-1.053516,0
4.850653,2.121263,0.603339,0.165674,-0.107263,-1.117236,0
5.439626,2.882619,0.675165,-0.078589,0.070093,-1.030151,0
7.733272,3.529053,-0.076614,-0.040356,0.116821,-0.888904,0
7.843405,3.519477,0.756568,0.145496,0.22196,-0.668005,0
9.054871,4.687847,-0.033519,0.242139,0.532068,-0.056287,0
11.865664,4.304775,1.216255,0.368518,0.843237,0.127441,0
11.348516,5.841852,0.488417,0.551184,1.116174,0.610657,0
11.999739,4.874595,0.9912,-0.14762,1.449646,0.861292,0
