-5.070919,7.445967,5.626374,-0.236829,0.058411,0.328162,84
-0.627281,0.469264,-0.11971,-0.210278,0.14231,0.420557,84
-1.01993,2.327164,17.348384,-0.073279,0.097705,0.412061,84
-5.272032,8.121132,5.664682,0.14231,0.143372,0.302673,84
2.044648,-3.969586,10.309433,-0.045667,0.186914,0.407813,84
1.776498,-3.031059,16.112978,-0.143372,0.167798,0.422681,84
-1.8579,1.982399,9.797073,-0.107263,0.045667,0.33241,84
-1.446098,1.49877,9.979033,-0.157178,0.03717,0.287805,84
-1.35033,1.757344,9.629479,0.036108,0.079651,0.232581,84
-1.249773,1.924938,9.179369,0.122131,0.104077,0.126379,84
-1.273715,1.82917,9.203311,0.192224,0.116821,0.03717,84
-1.201889,1.92015,8.872911,0.20072,0.109387,0.027612,84
-1.292869,1.781286,8.892065,-0.045667,0.141248,0.062659,84
-1.302446,1.671153,8.839393,-0.135937,0.130627,0.039294,84
-1.16837,1.575385,8.595184,-0.16886,0.162488,-0.02655,84
-0.445322,4.960786,8.355765,-0.187976,0.182666,0.039294,84
-0.967257,1.872266,6.454768,-0.474719,-0.164612,0.099829,84
-0.909797,4.43885,6.095638,-0.276123,0.388696,0.68606,84
-1.968034,2.049437,3.20823,-1.165027,0.596851,1.070508,84
-2.901772,2.082955,2.882619,-1.624878,1.270166,1.853211,84
-5.57849,1.431733,2.422932,-2.18031,2.368286,2.435193,84
-9.284714,0.430956,2.662352,-2.248279,2.975757,3.050098,84
-15.284584,-3.615245,2.633622,-2.730432,3.582166,3.24126,84
-18.416198,-4.43885,3.404555,-3.303918,4.14928,3.551367,84
-17.338808,-6.05733,3.385401,-2.582812,4.300086,3.482337,84
-14.355634,-6.694188,4.692636,-1.202197,3.480213,2.252527,84
-11.87524,-2.738967,1.776498,-0.614905,2.452185,0.948377,84
-12.004527,0.181959,1.197101,-0.361084,1.376367,0.139124,84
-11.769896,-1.40779,3.002329,-0.576672,1.279724,-0.063721,84
-11.784261,0.435745,4.185065,1.316895,1.535669,0.062659,84
-10.443508,-2.580949,6.967127,-0.899524,0.508704,0.069031,84
-10.481815,0.995988,5.530606,1.023779,-0.273999,-0.247449,84
-12.320562,1.537078,6.617574,0.70199,-0.253821,0.19541,84
-14.69561,-1.398214,9.763555,-1.481506,-1.359375,-0.082837,84
-17.281348,3.41892,11.042058,0.204968,-2.344922,-0.071155,84
-19.76653,2.154782,9.672575,-1.046082,-3.297546,-0.260193,84
-19.661184,-0.114922,6.823475,-1.554785,-4.135474,-0.477905,84
-18.191144,-0.225055,5.027824,-1.032275,-4.442395,-0.768896,85
-15.346833,-0.459687,2.403779,-0.863416,-4.615503,-0.979175,85
-9.639056,-0.804452,1.067814,-0.793323,-4.361682,-0.864478,85
-6.483498,-1.355118,0.670377,-0.19541,-3.3995,-0.609595,85
-1.910573,-0.440533,0.383072,0.318604,-2.968323,-0.505518,85
-0.325611,0.086191,0.339977,-0.097705,-2.200488,-0.552246,85
1.144428,0.344765,-0.531513,-0.156116,-1.500623,-0.328162,85
1.431733,0.09098,-1.441309,-0.360022,-0.516138,0.00531,85
-0.531513,1.235408,-3.44765,0.012744,0.555432,0.269751,85
-1.335964,1.23062,-3.055001,-0.199658,1.740637,0.615967,85
-5.81791,1.201889,-1.383848,0.045667,2.952393,0.875098,85
-11.707646,0.45011,5.147534,1.12467,4.015466,1.192639,85
-14.829685,1.158794,7.762002,2.608301,4.267164,1.356189,85
-16.098612,1.039084,6.311116,1.269104,4.003784,0.314355,85
-17.750612,2.260126,6.995857,-0.156116,3.720227,0.092395,85
-17.161638,0.651223,9.634268,0.553308,3.838111,0.245325,85
-15.552734,1.493982,10.022128,0.991919,3.38888,0.284619,85
-14.987702,1.68073,9.5385,-0.269751,2.527588,-0.112573,85
-12.109872,0.42138,9.294291,-0.664819,1.987024,-0.077527,85
-11.247959,0.474052,9.715671,0.735974,1.07157,0.130627,85
-11.961432,0.354342,9.313444,0.182666,-0.177356,0.162488,85
-14.532804,0.397437,10.122684,-0.502332,-1.11936,-0.053101,85
-17.401058,2.149993,10.869676,-0.228333,-2.057117,-0.292053,85
-18.033126,1.810017,9.313444,-0.714734,-3.341089,-0.561804,85
-18.148048,0.301669,6.588843,-0.750842,-3.920947,-0.706238,85
-14.987702,-0.933739,6.517017,-1.540979,-4.250171,-1.214941,85
-12.564771,-0.181959,4.323929,-1.025903,-4.169458,-1.385925,85
-9.490616,0.23942,2.226608,-0.466223,-4.334069,-1.43584,85
-3.509899,-0.641646,0.047884,-0.52251,-3.937939,-1.136352,85
-0.421379,-0.306458,-0.78051,0.247449,-2.902478,-0.718982,85
1.94888,-0.014365,-1.604115,0.17417,-2.091101,-0.498083,85
2.221819,0.11971,-1.757344,-0.050977,-0.836865,-0.159302,85
1.853112,-0.363919,-1.795651,0.046729,0.159302,0.267627,85
-0.148441,-0.071826,-1.039083,-0.003186,1.63656,0.55968,85
-2.571372,-1.235408,1.034295,0.135938,2.400147,0.784827,85
-5.190629,-1.881842,2.595315,0.5172,3.418616,0.830493,85
-10.295067,-0.6608,4.788404,0.842175,3.967676,0.820935,85
-11.84651,0.23942,6.679823,1.321143,3.712793,0.937756,85
-14.369999,-0.727837,7.671023,0.904834,4.009094,0.880408,85
-15.528792,2.145205,7.809886,1.026965,3.732971,0.597913,85
-16.778566,1.58975,5.401319,0.075403,3.569422,0.3271,85
-15.811308,-0.909797,9.744401,-0.558618,3.295422,0.510828,85
-13.996503,0.914585,8.111555,0.788013,3.188159,0.535254,85
-14.350845,0.225055,9.021352,0.19541,2.179248,-0.141248,85
-11.587936,3.825935,11.84651,0.990857,1.66311,0.088147,85
-12.29662,0.593762,10.998962,-0.640393,0.557556,0.127441,85
-14.891934,-1.824382,9.337387,-0.550122,-0.687122,-0.063721,85
-16.783354,-0.679953,11.760319,0.061597,-2.036938,-0.271875,85
-20.69069,1.61848,10.553641,0.070093,-2.845129,-0.553308,85
-20.863074,1.934515,8.461109,-0.17948,-4.019714,-0.772082,86
-19.82878,1.024718,5.76045,-0.776331,-4.860828,-0.958997,86
-15.988479,-0.703895,3.169923,-1.009973,-4.910742,-1.099182,86
-12.41633,-1.053449,0.919373,-0.314355,-4.70365,-1.009973,86
-6.550535,-0.933739,-0.402226,-0.079651,-4.396728,-0.906958,86
-3.1795,-0.445322,-0.876278,0.437549,-3.520569,-0.709424,86
-0.799663,-0.02873,-1.522712,-0.151868,-2.154822,-0.202844,86
1.383849,-0.684742,-2.719813,-0.170984,-1.357251,-0.165674,86
1.972822,-0.143652,-2.671929,-0.110449,-0.437549,-0.078589,86
0.397437,-0.593762,-2.092532,-0.134875,1.366809,0.17948,86
-3.586514,0.162806,-0.919373,0.310107,2.3651,0.409937,86
-6.469133,0.124498,0.02873,-0.557556,3.467468,0.615967,86
-11.774684,0.837971,1.302446,-0.104077,3.737219,0.591541,86
-15.787366,-0.191536,4.443639,0.471533,4.373365,1.019531,86
-19.929334,0.014365,6.603208,0.887842,4.554969,1.477258,86
-19.752164,-1.714248,10.050858,-0.16886,3.900769,1.107678,86
-17.24304,-0.727837,11.602302,-0.002124,3.406934,0.824121,86
-15.562311,-1.80044,15.212758,-0.35896,2.992749,0.33241,86
-15.322891,4.352659,25.718516,-0.470471,0.69668,0.39613,86
-14.662091,-5.626374,10.43872,-2.49679,-0.038232,0.463037,86
-15.112201,1.25935,10.912771,-0.255945,-2.542456,-0.407812,86
-17.741036,0.995988,8.619126,0.035046,-2.963013,-0.720044,86
-17.81765,-0.134075,8.049306,-0.576672,-3.606592,-1.006787,86
-17.147272,0.004788,6.038177,-0.388696,-3.9698,-1.128918,86
-15.08347,0.588974,5.439626,-0.175232,-4.171582,-0.937756,86
-13.053187,-0.421379,4.539407,-0.553308,-4.035644,-0.930322,87
-9.14585,-0.574608,3.940856,-0.826245,-3.95918,-1.054578,87
-6.761225,-1.532289,2.743755,-0.414185,-3.60022,-1.110864,87
-3.193865,-0.263362,1.010353,0.52251,-3.391003,-0.955811,87
-0.493206,-0.181959,-0.71826,0.388696,-2.663525,-0.619153,87
2.327164,0.536301,-1.752556,0.226209,-1.600452,-0.278247,87
2.240973,0.306458,-2.935291,-0.092395,-0.346216,-0.196472,87
0.316035,0.373495,-1.781286,-0.075403,0.840051,0.040356,87
-0.90022,-0.354342,-1.513135,0.105139,2.20155,0.366394,87
-6.732495,0.244209,1.086968,0.550122,3.231702,0.509766,87
-9.821015,-0.191536,4.247314,0.597913,4.132288,0.588355,87
-14.221559,0.320823,4.707001,0.583045,4.387171,0.835803,87
-15.260642,-1.82917,7.374141,-0.246387,4.026086,0.790137,87
-15.318103,1.35033,7.134722,0.871912,3.979358,0.698804,87
-17.72667,0.067038,9.600749,0.821997,3.971924,0.304797,87
-15.303738,1.742979,12.057199,0.986609,3.465344,0.453479,87
-15.002068,0.158017,12.363658,-0.874036,3.103198,0.277185,87
-13.129802,-1.340753,14.796166,-0.87616,2.057117,0.175232,87
-13.235147,1.015142,13.838486,0.187976,-0.040356,-0.160364,87
-14.609419,0.469264,12.612655,-0.080713,-1.339197,-0.094519,87
-17.410634,-0.004788,12.813767,-0.395068,-2.306689,-0.230457,87
-19.148824,1.331176,10.55843,0.083899,-3.268872,-0.418433,87
-19.349938,0.550666,8.896853,-0.097705,-4.427527,-0.579858,87
-17.089812,0.248997,5.985504,0.039294,-4.648425,-0.497021,87
-14.188039,-0.153229,4.113238,-0.3271,-4.59851,-0.451355,87
-9.409213,-1.321599,1.082179,-0.544812,-4.38186,-0.520386,87
-5.951985,-1.35033,0.220267,-0.109387,-3.863598,-0.615967,87
-3.035848,-1.283292,-1.063026,0.33241,-3.314539,-0.642517,87
1.321599,1.963245,-3.371036,0.710486,-2.741052,-0.35365,87
2.571373,0.143652,-2.006341,-0.764648,0.075403,-0.03186,87
0.349553,1.005565,-1.747767,0.328162,1.726831,0.177356,87
-2.37026,0.952892,0.411803,0.218774,2.179248,0.31648,87
-5.353435,1.04866,3.615245,0.71261,3.248694,0.365332,87
-9.054871,1.000776,6.631939,0.627649,3.693677,0.404626,87
-13.187263,-0.493206,4.218584,0.349402,3.891211,0.284619,87
-14.642938,-3.466804,6.497864,-0.961121,3.576856,0.183728,87
-13.417107,2.533065,8.671799,1.326453,3.633142,0.276123,87
-16.687586,0.948104,6.459556,1.157593,3.876343,-0.086023,87
-15.514427,3.347094,10.936713,1.358313,2.87699,0.048853,87
-13.986926,2.082955,7.809886,0.528882,3.021423,0.141248,87
-11.880029,0.579397,8.633492,-0.679687,1.978528,-0.643579,87
-10.639832,5.568913,13.244724,0.236829,1.4677,-0.648889,87
-10.960655,6.133945,11.631032,0.68606,0.759338,-0.164612,87
-13.230358,-0.411803,10.232818,-1.573901,-0.3802,0.288867,87
-15.289372,1.446098,12.301409,-0.319666,-1.528235,0.50658,87
-17.913418,2.140417,11.702858,-0.877222,-2.430945,0.097705,87
-19.40261,2.379837,9.773131,-1.111926,-3.595972,-0.383386,87
-18.579004,1.896208,7.805098,-0.70199,-4.590015,-0.546936,87
-16.280571,-0.071826,5.137957,-1.056702,-4.706836,-0.597913,87
-13.053187,-0.766144,2.873042,-0.912268,-4.570898,-0.699866,87
-8.121132,-1.431733,1.273715,-0.560742,-4.356372,-0.742346,87
-4.673482,-1.527501,0.861913,0.780579,-3.665002,-0.590479,87
-0.043096,0.162806,0.325611,1.10343,-3.177539,-0.38551,87
1.474828,-0.574608,0.311246,0.101953,-2.02207,-0.172046,87
